Latitude,Longitude,Library,SaleDetails
42.06988543403126,-87.9406637733454,"Friends of Mount Prospect Public Library","
July 20 - 21<br><ul>
	<li><span style='color:#FFFFFF'><span style='font-size:16px'><strong><span style='background-color:#0000CD'>&nbsp;Giant Summer&nbsp;Sale&nbsp;</span></strong></span></span></li>
	<li><strong>3 Room Sale!</strong>
	<ul>
		<li><strong>Better and AV Room</strong></li>
		<li><strong>Friend's Room</strong></li>
		<li><strong>Large selection of $0.25 merchandise outside in the lower level garage</strong></li>
	</ul>
	</li>
	<li><span style='color:#0000CD'><span style='font-size:14px'><strong>HOURS for 2024</strong></span></span></li>
	<li><strong>July 20 &amp; 21</strong>
	<ul>
		<li><strong>Saturday 9&nbsp;am to 4:30 pm</strong></li>
		<li><strong>Sunday 11 am&nbsp;to 4&nbsp;pm</strong>
		<ul>
			<li>(No Friday Pre-Sale)</li>
		</ul>
		</li>
	</ul>
	</li>
	<li><span style='color:#0000CD'><span style='font-size:14px'><strong>25,000 Books</strong>!</span></span>
	<ul>
		<li>95% donated by local residents; 50% hardcover. 20% children's</li>
		<li>Not 'picked over'; no buyer restrictions</li>
	</ul>
	</li>
	<li><strong>Great Prices: Most .25-$1; Best as marked $2-$10, Rare/autographed higher</strong></li>
	<li><span style='color:#0000CD'><strong>July 2024 Highlights</strong></span>
	<ul>
		<li>Check out our new area in the Better Room-The Gold Mine.</li>
		<li>Be a Mount Prospector!&nbsp;Mine the perfect gem, that awesomely cool find you didn't&nbsp;know you really wanted. Fun items, vintage, best condition, specialized collections, coloring books, rare and quirky books, games, puzzles, AV, adult books, white elephant gifts.</li>
		<li>Most merchandise is new every sale</li>
		<li>Priced $1.00 and up</li>
	</ul>
	</li>
	<li><span style='color:#0000CD'><strong>July Sale Featured Items</strong></span>
	<ul>
		<li>100+&nbsp; Railroading Books and Schedules in like-new condition</li>
		<li>400+ Late 2023 and 2024 novels</li>
		<li>Library used kids' science lab equipment</li>
		<li>400+ DVDs and Blu-Rays sealed in original shrink wrap. Kids and adult. Single movie, multiple movie and TV seasons. $2 and up</li>
	</ul>
	</li>
	<li>All books over $0.25: Nonfiction books are categorized. Fiction books are categorized and alphabetized.</li>
	<li><span style='color:#0000CD'><span style='font-size:14px'>&nbsp;LPs, puzzles and games too!</span></span></li>
	<li>Large selection of<strong> world language </strong>books.</li>
	<li>No magazines, books on tape, cassettes, VHS or software.</li>
	<li><span style='color:#0000CD'><strong>Scanners are welcome. Please reshelve unwanted books.</strong></span></li>
	<li><span style='color:#0000CD'><strong>Plenty of free parking</strong></span></li>
	<li><span style='color:#0000CD'><strong>Handcarts available</strong></span></li>
	<li>Credit cards accepted. There is a $2 convenience fee for charges under $100.&nbsp;$5 fee for charges from&nbsp;$100 to under $250.&nbsp;$8 for charges of $250 or more.</li>
	<li>Please visit our website for Friends news and more. Sign up to receive our newsletter. <strong><a href='http://www.friendsofmppl.org/'>http://www.friendsofmppl.org</a></strong></li>
	<li>More information will be available at the sale.</li>
</ul>
"
42.2590514174885,-88.00671344601567,"Fremont Public Library","
Ongoing<br><ul><li>Library hours
</li></ul>
"
41.768673230195226,-88.1482812980315,"Nichols Library","
Ongoing<br><ul><li>During library hours
</li><li>1,000 books; 80% hardcover; also books on tape, videos, and DVDs; paperbacks .50; hardcovers $1; A/V $1, mags .25</li></ul>
"
41.769938572583385,-88.14458475477477,"95th Street Library","
Ongoing<br><ul><li>Library hours
</li><li>500+ books; 70% hardcover; also books on tape, videos, and DVDs; .25-$3</li></ul>
"
41.77357993609942,-88.15153421671306,"Naper Boulevard Library","
<img src='img/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>Library hours
</li><li>1,000+ books; 70% hardcover; also books on tape, videos, and DVDs; .25-$3</li></ul>
"
38.34191900659559,-89.37770425780472,"No Name Found","
Sept<br><ul><li>Fri 10-7, Sat 10-1
</li><li>5,000 books; 90% donated; 80% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $5/bag</li><li>Fall Fest</li></ul>
"
41.5157994535269,-87.96714962112816,"New Lenox Public Library","
Ongoing<br><ul><li>Mon-Thu 10-8, Sat 10-2
</li><li>2,000 books; 100% donated; 80% hardcover; .50-$3</li></ul>
"
42.13097399403634,-87.82805825034518,"Northbrook Public Library","
July 19 - 20; Oct 25 - 26<br><ul><li>Fri, Sat 10-4
</li><li>2,500 books; 70% donated; 70% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .25-$1</li></ul><br><hr>
Ongoing<br>
"
41.8294343726075,-87.92922267636051,"Friends of the Oak Brook Public Library","
Oct<br><br>Watch this spot for the next great sale!
"
41.70704998914352,-87.75324121671154,"Oak Lawn Public Library","
Ongoing<br><ul><li>Library hours
</li><li>70% donated; paperbacks .25; hardcovers .50; mags .05</li></ul>
"
41.89018108259434,-87.79164514832203,"Oak Park Public Library","
July 12 - 14<br><ul><li>Fri 9-5:30, Sat 9-4:30, Sun 2-4
</li><li>40,000+ books; 100% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$5</li><li>Credit cards accepted</li></ul>
"
41.62748647612496,-87.84870246430657,"Orland Park Public Library","
Ongoing<br><ul><li>Library hours
</li><li>80% donated; 30% hardcover; sorted; <b>not 'picked over'</b>; .25-$2</li></ul>
"
42.10848630697838,-88.0345518968744,"Palatine Public Library","
Oct<br><br>Watch this spot for the next great sale!<br><hr>
Ongoing<br><ul><li>Library hours
</li><li>Hundreds of books; paperbacks .50; hardcovers $2; trade pb $1; children's .50</li></ul>
"
41.670753510433244,-87.7948928206267,"Palos Heights Public Library","
Aug 16 - 20<br><ul><li>Sat 9-4, Mon 9-8, Tue 9-noon
</li><li>Preview: Fri 5:30-8pm, $10 (Friends free)
</li><li>5,000+ books; 80% donated; 75% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$2; Tue bag sale</li><li>Credit cards accepted</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>700 books; 90% donated; 60% hardcover</li></ul>
"
41.69625227707244,-87.81599606385224,"Green Hills Library","
<img src='img/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>Sat 10-5, Sun noon-4, Mon-Fri 9-9
</li><li>Books, movies, CDs, audiobooks</li><li>Always adding new selections.</li></ul>
"
41.670650990721924,-87.82689904241985,"Palos Park Public Library","
Oct<br><ul><li>Mon-Thu 9:30-8, Fri, Sat 9:30-5
</li><li>1,000 books; 80% donated; 70% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1-$2, Sat $5/bag</li></ul>
"
39.614491329600924,-87.69511974179416,"Paris Public Library","
Aug<br><ul><li>Sat 10-4
</li><li>70% donated; 60% hardcover; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; DVDs, AV; paperbacks .50; hardcovers $1; children's .50</li></ul>
"
41.485069470608465,-87.67967852389789,"Park Forest Public Library","
Ongoing<br><ul><li>Library hours
</li><li>Paperbacks .25 or .50; hardcovers most $1; A/V $2-$3</li></ul>
"
42.00803572607615,-87.84358355208825,"Park Ridge Library","
July 20<br><ul><li>Sat 9:30-2
</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>Books, DVDs, CDs, mags; Individually priced</li><li>Honor system: payment Please place cash or check in drop box located just outside the Quiet Reading Room doors.</li></ul>
"
42.316846261515785,-89.35694499794897,"Pecatonica Public Library","
Ongoing<br><ul><li>Library hours
</li><li>500 books; 95% donated; 40% hardcover; sorted; .50-$2</li></ul>
"
40.57146219357529,-89.6500561730441,"Pekin Public Library","
Bookstore<br><ul><li>Library hours
</li><li>2,000 books</li></ul>
"
40.69267453887089,-89.5926203675169,"Alpha Park Public Library","
Ongoing<br>
"
40.689337561065855,-89.58752107961442,"Peoria Park District Noble Center","
Oct<br><ul><li>Sat 10-7, Sun noon-5, Mon Noon-7
</li><li>10,000 books; 100% donated; 80% hardcover; sorted; <b>no buyer restrictions</b>; .25-$5; Sun half price, Mon 75% off</li><li>Approx. 100 listed for sale online</li><li>Credit cards accepted</li></ul><br><hr>
Bookstore<br><ul><li>Mon-Fri 8:30-4:30
</li><li>3,000 books</li></ul>
"
40.690024545654616,-89.58700572653801,"Peoria Public Library","
Ongoing<br><ul><li>Mon, Tue, Wed, Sat noon-4
</li></ul>
"
41.32309817886949,-89.12858534140594,"Peru Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>Library hours
</li><li>3,500 books; 90% donated; 20% hardcover; sorted; .25-$2</li></ul>
"
38.07747007526258,-89.37816812004638,"Pinckneyville Public Library","
Aug<br><ul><li>Fri, Sat 9-1
</li><li>2,000 books; 50% donated; 50% hardcover; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1/bag - (bring your own)</li><li>City-wide yard sale</li></ul>
"
41.667472192827326,-88.53478290068334,"Plano Community Library","
Aug 17 - 31<br><ul><li>Mon-Thu 10-8, Fri 10-6, Sat 10-4
</li><li>3,000 books; 80% donated; 80% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1; Last 6 days, $4/bag</li><li>Credit cards accepted</li></ul>
"
41.37138419647447,-89.4681951451519,"Princeton Public Library","
July 25 - 26<br><ul><li>Thu 10-6, Fri 10-5
</li><li>9,000 books; 80% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$4</li></ul><br><hr>
Nov 14 - 16<br><ul><li>Thu 10-6, Fri 10-5, Sat 10--2
</li><li>9,000 books; 80% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$4</li></ul>
"
40.93054031475316,-89.7601347041747,"Lillie M. Evans Library","
Aug<br><ul><li>Library Hours
</li><li>2,000 books; 80% donated; 80% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Free-will donation</li><li>Books, movies, music CDs, audiobooks, and occasionally puzzles, plants, and more available</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>Free-will donation</li><li>Small, rotating collection of books and movies</li></ul>
"
39.93422437977364,-91.40607588351942,"Quincy Public Library","
Bookstore<br><ul><li>Tue-Sat 10-4
</li><li>Some donated books selected to sell online<br>Coffee, cappuccino and hot chocolate available for purchase</li></ul>
"
38.21553258778073,-89.99449923570894,"Red Bud Public Library","
Oct 4 - 19<br><ul><li>Fri 12:30-4:30, Sat 10-2
</li><li>400 books; 90% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .25-$2</li></ul><br><hr>
Ongoing<br>
"
39.894022818349995,-87.64967261399795,"Elwood Township Carnegie Library","
Ongoing<br><ul><li>Tue-Fri 2-7, Sat 9-2
</li></ul>
"
41.50951025900095,-90.57635766670802,"Rock Island Public Library","
July 26 - 27; Oct 25 - 26<br><ul><li>Fri, Sat 10-1
</li><li>Fill a bag for a donation</li></ul>
"
42.27518328038011,-89.09788541284992,"Rockford Public Library","
Bookstore<br><ul><li>Mon-Thu noon-6, Fri 10-4, closed Sat, Sun
</li><li>.25-$3</li><li>Some books sold online. No restrictions</li></ul>
"
42.270217672573615,-89.08938659831645,"Friends of Rockford Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Bookstore<br><ul><li>Mon-Thu noon-6, Fri 10-4, Sat 10-1 (closed Sun)
</li><li>4,000 books; 80% donated; 60% hardcover; sorted; paperbacks .25-.50; hardcovers $1-$3; plus specials</li><li>Some books sold online. No restrictions</li></ul>
"
42.08628635022832,-88.01706681227009,"Rolling Meadows Library","
July 19 - 21<br><ul>
	<li><span style='font-size:16px'><strong>Friends of the Rolling Meadows Library</strong></span>

	<ul>
		<li><span style='font-size:16px'><strong><span style='color:#FFFFFF'><span style='background-color:#800080'>SUMMER BOOK SALE!&nbsp;</span></span></strong></span></li>
	</ul>
	</li>
	<li><span style='color:#800080'><span style='font-size:14px'><strong>Featuring More Than 10,000 Books!</strong></span></span>
	<ul>
		<li>Books donated from the community and from the library</li>
	</ul>
	</li>
	<li>The sale also includes <strong>Lots of audio/visual items</strong></li>
	<li><strong>July 19 to 21, 2024</strong></li>
	<li><strong><span style='color:#800080'>Preview Sale</span> </strong>($5 entrance fee - all may attend)
	<ul>
		<li><strong>Friday, 9 am&nbsp;to noon</strong></li>
	</ul>
	</li>
	<li><strong><span style='color:#800080'>Regular Sale</span> (no entrance fee)</strong>
	<ul>
		<li><strong>Friday, noon to 4:30&nbsp;PM</strong></li>
		<li><strong>Saturday, 9:00 AM am&nbsp;to 4:30 PM</strong></li>
		<li><strong>Sunday, noon&nbsp;to 4:00&nbsp;PM</strong></li>
	</ul>
	</li>
	<li>NOT picked over. NO buyer restrictions.</li>
	<li>Sorted into categories for easy shopping</li>
	<li>As always - a Friendly Sale!</li>
	<li><span style='color:#800080'><strong>Great Prices</strong></span>
	<ul>
		<li>Hardcover books&nbsp;$1; Paperbacks $1</li>
		<li>DVD's $2, CD's $1, records $.50</li>
		<li>Some items specially priced</li>
	</ul>
	</li>
	<li><em>As a non-profit organization, we provide funds to the library for special equipment, programs and events of interest, not only to Rolling Meadows patrons but also to the surrounding communities.</em></li>
	<li><strong><a href='http://www.rmlib.org/friends.html' target='_blank'><span style='color:#800080'>Visit the Friends web site here</span></a>&nbsp;</strong></li>
</ul><br><hr>
Bookstore<br><ul><li>Booksale prices every day during library hours</li></ul>
"
41.64928825634651,-88.09216999066317,"White Oak Library, Romeoville Branch","
Bookstore<br><ul><li>Library hours
</li><li>1,000 books; 50% donated; 70% hardcover; sorted</li><li>Max price is $1 each</li></ul>
"
41.98649791333434,-88.08451901696573,"Roselle Public Library","
Aug<br><ul><li>Sat 9:30-3, Sun 1-4
</li><li>2,500 books; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $.50-$2</li><li>Credit cards accepted</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li></ul>
"
42.35140018085657,-88.09380502463712,"Round Lake Area Library","
Ongoing<br>
"
40.11291253829822,-88.0393198556466,"St. Joseph Twp-Swearingen Memorial Library","
July 29 - Aug 29<br><ul><li>Mon, 1-8, Tue 9-6, Wed 1-6, Thu 9-6, Fri 9-5, Sat 9-1 (closed Sun)
</li><li>2,500 books; 50% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Donation</li></ul>
"
38.629142400348876,-88.95036727003148,"Bryan-Bennett Library","
Ongoing<br><ul><li>Library hours
</li><li>.25-$1</li><li>Books, mags, puzzles, videos</li></ul>
"
41.786570396518364,-89.69484135345702,"Sterling Public Library","
Oct 5<br><ul><li>Sat 9-noon
</li><li>1,000 books; 50% donated; 80% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; children's .50; adult $1, A/V $1</li></ul>
"
41.82001931009619,-87.78153909972049,"Stickney-Forest View Library","
Ongoing<br><ul><li>Mon-Thu 9-8, Fri 9-5, Sat 9-3
</li><li>150 books; 85% donated; 20% hardcover; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; 3/$1</li></ul>
"
38.733021663117746,-89.88697587628586,"Tri-Township Public Library","
July 20; Aug 2; Aug 17; Sept 6; Sept 21; Oct 4; Oct 19; Nov 1; Nov 16; Dec 6; Dec 21<br><ul><li>9-noon
</li><li>3,000 books; 90% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .10-$2</li></ul>
"
42.22907154205731,-88.5462881767284,"No Name Found","
<img src='img/null.gif' height='1' width='680'><br>
July 14; Oct 6<br><ul><li>Sun 10-2
</li><li>50% donated; <b>no buyer restrictions</b>; $1-$2</li></ul>
"
40.112960288844214,-88.21043048632939,"Urbana Free Library","
July 26 - 28; Nov<br><ul><li>Fri, Sat 9-5:30, Sun 1-4:30
</li><li>Preview: Thu 5-8:30pm, Friends; join at door $10 - NO SCANNERS at previes
</li><li>Thousands of books; 100% donated; sorted; Most $1 or less; Sat: Half Price; Sun: all books free</li><li>During sale set up, books may be purchased by Friends only. (No dealers allowed to help set up.)</li><li>Credit cards accepted</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>Year round selection of used books in Friends Cafe, $2 each</li></ul>
"
40.10913254271999,-88.20946080964472,"No Name Found","
Aug 24 - 25<br><ul><li>Sat 8-3 (entrance fee $4 - students free), Sun 11-3 (no admission)
</li><li>1,500+ books; 100% donated; 50% hardcover; sorted; .50-$1; Sun 2:30: free</li><li>Volunteers may purchase before the sale opens; some books donated to another charity</li><li>Credit cards and Venmo accepted</li></ul>
"
41.893607332493595,-87.9733615362337,"Villa Park Public Library","
Ongoing<br><ul><li>During Library hours
</li></ul>
"
40.70243168062816,-89.40858639890527,"Washington District Library","
Oct<br><ul><li>Fri 1-5, Sat 9-5, Sun 1-5, Mon 9-6, Tue 9-8
</li><li>3,000 books; 65% donated; 33% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; Fri, Sat $1 each; Sun .50 each, Mon $3/bag, Tue free or donation</li></ul>
"
42.3617307168931,-87.84394364278178,"Waukegan Public Library","
Nov<br><ul><li><b>no buyer restrictions</b></li><li>Buy 1 for $1, get one free in ongoing sale</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>Books valued at $10 or more are sold online</li><li>Credit cards accepted</li></ul>
"
41.85532373057018,-87.88045401017435,"Westchester Public Library","
Ongoing<br><ul><li>Library hours
</li><li>Paperbacks .50; hardcovers $1; mags .25</li><li>New books added every week</li></ul>
"
41.807150462579465,-87.90021171232804,"Thomas Ford Memorial Library","
Nov<br><ul><li>Sat 8-1, Sun 11-1
</li><li>1,000 books; 100% donated; 90% hardcover; sorted; <b>not 'picked over'</b>; $1-$2; Sun 1/2 price sale</li></ul>
"
41.861658623699604,-88.11408422789239,"Wheaton Public Library","
Aug 8 - 11<br><ul><li>Thu 9-9, Fri 9-7, Sat 9-5, Sun 1-5
</li><li>Preview: Wed 5pm-8pm, Friends, join at door
</li><li><b>not 'picked over'</b>; books, DVDs, CDs, LPs, audiobooks; Sat bag sale, Sun bargain day</li><li>No electronic devices of any kind are allowed in the sale. That includes laptops, cell phones, scanners, etc.</li></ul>
"
42.07223717777173,-87.71787919085477,"Wilmette Public Library","
Bookstore<br><ul><li>Library hours
</li><li>Thousands books; .50-$10</li><li>Credit cards accepted</li></ul>
"
42.105038377061405,-87.7359505421084,"No Name Found","
<img src='img/null.gif' height='1' width='680'><br>
Oct 3<br><ul><li>Thousands of books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$5</li><li>Thu 7am-3pm</li></ul>
"
42.10716983573892,-87.73489626205745,"No Name Found","
Oct<br><ul><li>Sat 8-2
</li><li>'Thousands' of books; plus CDs, DVDs records</li><li>Rummage sale</li></ul>
"
42.31350123180945,-88.44675937785335,"Woodstock Public Library","
Bookstore<br><ul><li>Mon-Thu 10-7, Fri-Sat 10-5
</li><li>3,000 books; 75% donated; 50% hardcover; sorted; .50-$1, a few $4</li><li>Not picked over; no restrictions</li></ul>
"
41.6398360047939,-88.4465560405244,"Yorkville Public Library","
Aug 31 - Sept 1<br><ul><li>Sat 9-4, Sun 10-3
</li><li>10,000 books; 95% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$1</li><li></li><li>Credit cards accepted</li></ul>
"
42.45295184593988,-87.83692473020629,"Zion-Benton Public Library","
Ongoing<br>
"
