Latitude,Longitude,Library,SaleDetails,MajorSale
42.79438339686256,-83.03635927686702,"at Community Center","
Aug 29 - Sept 1<br><ul>
	<li><span style='font-size:14px'><span style='color:#FF0000'><strong>Romeo Area AAUW</strong> presents the <strong>50</strong><sup>th</sup>&nbsp;<strong>Annual Book Sale!</strong></span></span></li>
	<li><span style='font-size:16px'><strong><span style='color:rgb(255, 0, 0)'>Featuring 30,000 BOOKS!!!</span></strong></span>
	<ul>
		<li>Sorted into categories for easy shopping</li>
	</ul>
	</li>
	<li><span style='font-size:14px'><strong>HUGE selection of children's books&nbsp;and science fiction</strong></span>
	<ul>
		<li><strong>Music cd's &amp; movie dvd's </strong></li>
		<li><strong>Comics</strong></li>
		<li><strong>Puzzles</strong></li>
		<li><strong>Games</strong></li>
	</ul>
	</li>
	<li><span style='color:#FF0000'><strong>August 29</strong><sup>th</sup><strong>&nbsp;thru September 1</strong><sup>st</sup></span>
	<ul>
		<li><span style='color:#FF0000'><strong>Thursday 4 pm to 7 pm</strong></span>
		<ul>
			<li><span style='color:#FF0000'><strong>Admission Thursday only: $2 donation to the Scholarship Fund</strong></span></li>
		</ul>
		</li>
		<li><span style='color:#FF0000'><strong>Friday, 10 am to 5&nbsp;pm</strong></span></li>
		<li><span style='color:#FF0000'><strong>Saturday, 10 am to 5 pm</strong></span></li>
		<li><span style='color:#FF0000'><strong>Sunday, 10 to 4&nbsp;pm</strong></span></li>
		<li>NO&nbsp;sale Monday</li>
	</ul>
	</li>
	<li><strong>Great prices</strong> range from 50 cents to $2.00 Some individually priced.
	<ul>
		<li><strong>Saturday specials throughout the day</strong></li>
		<li><strong>Buy 2 and get one free on CD's, DVD's, Children's Hardcover books and more.</strong></li>
		<li><strong>And come back Sunday for a boxful for $7.50</strong></li>
	</ul>
	</li>
	<li>Books have not been picked over and there are no buyer restrictions.&nbsp;</li>
	<li>Charities, organizations, and other parties interested in books: Contact Debbie Byks at&nbsp;810-796-2153</li>
</ul>
",true
42.78548294132162,-83.0037677982458,"Romeo District Library","
<img src='img/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>Library hours
</li><li>4,000 books; 80% donated; 60% hardcover; sorted; .25-$3 (half off on Sat)</li><li>See also Graubner Branch</li></ul>
",false
42.48309804655837,-82.93460391068878,"Roseville Public Library","
Oct<br><ul><li>Thu noon-7:30, Fri 10-4, Sat 10-3
</li><li>5,000 books; 75% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; Sat $5/bag</li></ul>
",false
42.51369383875074,-83.14441904022813,"Royal Oak Public Library","
Bookstore<br><ul><li>Mon, Wed, Thu 10-8, Sat 10-3
</li><li>2,000 books</li><li>Barcode scanners not allowed</li></ul>
",false
43.43786381252878,-83.97128706093913,"Friends of Butman-Fish Library","
Nov<br><br>Watch this spot for details on the next big sale!<br><hr>
Ongoing<br><ul><li>Library hours
</li><li>100% donated; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks $1; hardcovers $2; puzzles $1</li><li>Large quantity of recent books. Excellent condition. Daily inventory additions.</li></ul>
",false
43.42683689862407,-83.95862455153588,"Zauel Memorial Library","
Oct 16 - 19<br><ul>
	<li><span style='font-size:16px'><span style='color:#B22222'><strong>FALL BOOK SALE by Friends of&nbsp; Zauel Library</strong></span></span></li>
	<li><span style='font-size:18px'><span style='color:#B22222'><strong>25,000 BOOKS and MEDIA!!</strong></span></span></li>
	<li><strong>Friends Only Presale</strong>:
	<ul>
		<li><strong>Wednesday</strong>&nbsp;October 16<sup>th</sup><strong>, 5 p.m. to 8 p.m.</strong></li>
		<li>(Memberships available at the door)</li>
	</ul>
	</li>
	<li><strong>General Attendance</strong>
	<ul>
		<li><strong>Thursday </strong>October 17<sup>th</sup><strong>&nbsp;9 a.m. to 7 p.m.</strong></li>
		<li><strong>Friday </strong>October 18<sup>th</sup><strong>, 9 a.m. to 4 p.m.</strong>
		<ul>
			<li>Half Price Books&nbsp;Friday</li>
		</ul>
		</li>
		<li><strong>Saturday </strong>September 19<sup>th</sup><strong>, 9 a.m. to 1 p.m.</strong>
		<ul>
			<li>BAG SALE: Fill a plastic bag for $3.00 (plastic bags provided)</li>
		</ul>
		</li>
	</ul>
	</li>
	<li><strong>Less than 5% library discards; no buyer restrictions. Nothing is kept for future sales.</strong></li>
	<li><strong>Scanners are allowed</strong></li>
	<li>All proceeds benefit Zauel Library</li>
	<li><strong>GREAT BOOKS - GREAT BARGAINS - Don't miss this sale!</strong></li>
	<li>In the Meeting Room at Zauel Library</li>
</ul><br><hr>
Ongoing<br><ul><li>Normal library hours
</li><li>'Several hundred recent copyright' books; 100% donated; paperbacks $1; hardcovers $2</li><li>Excellent condition. Inventory additions daily</li></ul>
",true
43.43437310533602,-83.92648863236218,"Thomas Township Library","
Sept<br><ul><li>Sat 10-4, Mon, Tue 10-7
</li><li>4,500 books; 65% donated; 70% hardcover; sorted; .25-$2</li><li>Cash or check only</li></ul>
",false
42.11814469742816,-86.46108856205053,"Maud Preston Palenske Memorial Library","
Ongoing<br>
",false
42.17382198551698,-83.76635652783204,"Saline District Library","
Bookstore<br><ul><li>Every Satuday that library is open,10-4; weekday hours vary.
</li><li>6,000 books; 99% donated; 50% hardcover; sorted; .25-$1</li><li>New donations added weekly<br>Not picked over; no restrictions</li></ul>
",false
42.42430868922749,-86.2897071793336,"No Name Found","
Aug 9 - 10<br><ul><li>Fri 9-4. Sat 9-2
</li><li>Preview: Fri 8-9, $ 15 fee
</li><li>Sat $5/bag</li></ul>
",false
42.43009780696048,-83.64166185113352,"Lyon Township Public Library","
Nov<br><ul><li>Thu 10-8:30, Fri, Sat, 10-4:30, Sun noon-3:30
</li><li>6,000 books; 75% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $1-$2</li></ul>
",false
42.4847917692081,-83.22325384096446,"Southfield Public Library","
<img src='img/null.gif' height='1' width='680'><br>
July 10 - 13; Aug 14 - 17; Sept 4 - 7; Oct 2 - 5; Nov 6 - 9; Dec 4 - 7<br><ul><li>Wed 1-7:30, Thu 11-4:30, Fri 1-4, Sat 1-4
</li><li>4,000+ books; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; most $1-$4</li></ul>
",false
42.190984465313775,-84.54193798319373,"No Name Found","
Aug 1 - 3<br><ul><li>Thu 9-7, Fri 9-4, Sat 9-11
</li><li>2,000 books; 100% donated; 60% hardcover; sorted; <b>no buyer restrictions</b>; Fri: Most items buy 1 get 1 free; Sat all items inside free</li><li>Church members who sort can buy books early.</li></ul>
",false
42.81231047015935,-82.47118419722014,"St. Clair Public Library","
Ongoing<br><ul><li>Library hours
</li><li>700 books; 100% donated; 60% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; $3/bag</li><li>Inventory refreshed on Tue</li></ul>
",false
42.48838816103692,-82.89818857592205,"No Name Found","
Bookstore<br><ul><li>Library hours
</li><li>Paperbacks .25; children's .25-$1; 'Last Chance' hard &amp; soft covers $.50; current mags .25; other categories $1-$5</li><li>Located in Reading Lounge</li></ul>
",false
43.30800072729269,-85.06598948785012,"White Pine Library","
Ongoing<br><ul><li>Library hours
</li></ul>
",false
42.58257906322932,-83.0207252140015,"Sterling Heights Public Library","
Bookstore<br><ul><li>Mon, Tue, Thu 10-7, Wed 10-4, Sat 1-4
</li><li>100% donated; 60% hardcover; sorted; .50-$3; clearance books $3/bag</li></ul>
",false
42.038848023647176,-86.52676533529069,"Lincoln Township Public Library","
Bookstore<br>
",false
41.78102517079249,-85.4232665944168,"Sturgis Public Library","
Ongoing<br>
",false
42.239479052511626,-83.2734355476152,"Taylor Community Library","
Ongoing<br><ul><li>Library hours
</li><li>Wall is stocked. No monthly sales for the time being.</li></ul>
",false
42.02617470967469,-83.93147247274705,"Tecumseh District Library","
Aug 3; Sept 7; Nov 2; Dec 7<br><ul><li>Sat 10-2
</li><li>4,000 books; 100% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .50; hardcovers most $1; children's .25; Most hardcovers $1</li></ul><br><hr>
Oct 12<br><ul><li>Sat 10-4
</li><li>4,000 books; 100% donated; 40% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .50; children's .25; Most hardcovers $1</li><li>AppleUmpkin Festival</li></ul>
",false
41.780940001067066,-83.55564594723288,"Bedford Branch Library","
<img src='img/null.gif' height='1' width='680'><br>
Ongoing<br><ul><li>Library hours
</li><li>Thousands of books; 99% donated; 75% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .25-$2</li><li>CASH ONLY</li></ul>
",false
44.76698728595886,-85.61124843497147,"Traverse Area District Library","
Sept<br><ul><li>Fri, Sat 9-6, Sun noon-5
</li><li><b>no buyer restrictions</b>; Adult $2, Children's $1, DVDs $2 or 5/$5; CDs $1 or 10/$5</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li><li>.50-$1</li></ul>
",false
42.15578161288334,-83.17474945666709,"Trenton Veterans Memorial Library","
Ongoing<br><ul><li>Library hours
</li><li>Paperbacks .50; trade pb $1; children's .25</li><li>Items refreshed at least twice a week</li></ul>
",false
42.60625893334599,-83.15739748955846,"Troy Public Library","
Bookstore<br><ul><li>Sat 10-1, Sun 1-4 (closed when library is closed)
</li><li>50,000 books; 80% donated; sorted; Hardcover, Paperback, Collectors Corner (1st editions, etc.), Magazines, Sheet music, DVD/VHS, CDs/Records, Talking books, Software, Craft &amp; Sewing Patterns, Games &amp; Puzzles.; Most .50-$1</li><li>Restocked after each sale day</li></ul>
",false
42.487375265019054,-83.0154373454108,"Friends of Warren Public Library Book Store","
Bookstore<br><ul><li>Every Fri 9-noon, and the 3rd Sat of every month, 9-noon. Closed month of December and holidays.
</li><li>12,000 books; 60% donated; 60% hardcover; sorted; .10-$2</li><li>Not picked over; no restrictions</li></ul>
",false
38.574588908842074,-91.02930374550925,"Romeo District Library","
Ongoing<br><ul><li>Library hours
</li><li>4,000 books; 80% donated; 60% hardcover; sorted; .25-$3 (half off on Sat)</li><li>See also Kezar branch</li></ul>
",false
42.69917332445719,-83.38852007453771,"Waterford Twp Public Library","
Aug 3 - 4; Oct 5 - 6; Nov 30 - Dec 1<br><ul><li>Sat 10-4:30, Sun 1-4
</li><li>5,000 books; 100% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; paperbacks .75; hardcovers $1.25; media $3; Sun: $5/bag</li></ul>
",false
42.661056130648696,-85.65091052901684,"Henika District Library","
Ongoing<br><ul><li>Library hours
</li></ul>
",false
42.27065415372233,-83.37822304364255,"Wayne Public Library","
Ongoing<br><ul><li>Tue-Thu 10-8, Fri, Sat noon-5
</li><li>Hundreds of books; 80% donated; 50% hardcover; sorted; <b>no buyer restrictions</b>; plus CDs, DVDs; paperbacks .50; hardcovers $1; children's .25</li></ul>
",false
42.58308192281026,-83.38582674575404,"West Bloomfield Main Library","
Oct 26 - 27<br><ul><li>Sat 9-5, Sun noon-3
</li><li>Preview: Fri 7-9pm, Friends; join at door
</li><li>10,000+ books; 75% donated; 50% hardcover; sorted; <b>not 'picked over'</b>; <b>no buyer restrictions</b>; .50-$5;  Sun $5/bag</li><li>Credit cards accepted</li></ul><br><hr>
Bookstore<br><ul><li>Mon-Fri 11-5
</li></ul>
",false
44.29677328813126,-84.21440644324372,"West Branch Public Library","
<img src='img/null.gif' height='1' width='680'><br>
Bookstore<br><ul><li>Tue-Thu 10-4, Fri, Sat 10-1
</li></ul>
",false
42.32802092108741,-83.41270672309149,"Public Library of Westland","
Sept 6 - 8; Nov 15 - 17<br><ul><li>Fri, Sat 10-4, Sun noon-3
</li><li>Preview: Thu 3-6pm, Friends; join at door
</li><li>5,000 books; 80% donated; <b>no buyer restrictions</b>; semi sorted; Sun: bag sale</li><li>Some items removed to sell online</li><li>Credit cards accepted minimum $5 purchase</li></ul><br><hr>
Bookstore<br><ul><li>Library hours
</li></ul>
",false
42.35499752300169,-84.35711217140586,"White Lake Township Library","
Sept 12 - 14; Dec 5 - 7<br><ul><li>Thu 10-7, Fri, Sat 10-4
</li><li>Preview: Wed 5-7, Friends, join at door
</li><li>10,000 books; 75% donated; 50% hardcover; sorted; <b>no buyer restrictions</b>; .50-$1</li><li>Credit cards accepted</li><li>A small number of books have been removed prior to sale</li></ul><br><hr>
Ongoing<br><ul><li>Library hours
</li></ul>
",false
43.39708325929496,-86.36263686097752,"White Lake Community Library","
Aug 10; Nov 9<br><ul><li>Sat 10-2
</li><li>3,500 books; 65% donated; 40% hardcover; sorted; $1-$2 or $5/bag</li><li>Some books removed for ongoing sale</li><li>Credit cards accepted</li></ul>
",false
42.50439900016915,-83.55124823104721,"Wixom Public Library","
Oct<br><br>Watch this spot for the next great sale!
",false
42.18758630691534,-83.1272536050341,"Bacon Library","
Ongoing<br><ul><li>Mon-Thu 10-9, Fri, Sat 10-5
</li><li>Paperbacks .25; hardcovers $1; children's .25-.50</li></ul>
",false
42.23208038784932,-83.59087888729388,"Ypsilanti District Library","
Bookstore<br><ul><li>Mon 4-8, Tue 6-8, Wed, Thu 10-2, Fri 10-noon, Sat 11-5
</li></ul>
",false
